,loss,accuracy,val_loss,val_accuracy,times
0,0.4068607687950134,0.8149265646934509,0.37822863459587097,0.829800009727478,1577.6120159626007
1,0.3612607419490814,0.8408468961715698,0.37110087275505066,0.8346375226974487,1560.1105046272278
2,0.3371086120605469,0.853739857673645,0.3763484060764313,0.8310999870300293,1555.884030342102
3,0.31679168343544006,0.8639218807220459,0.3824147582054138,0.831974983215332,1543.2897021770477
4,0.29933345317840576,0.8729390501976013,0.3884977400302887,0.82955002784729,1542.7007710933685
5,0.28378045558929443,0.8801773190498352,0.3996792435646057,0.8281499743461609,1546.0045628547668
6,0.27082088589668274,0.8862913846969604,0.4153115749359131,0.8252624869346619,1557.3562870025635
7,0.2601129114627838,0.8912296891212463,0.4187778830528259,0.8237062692642212,1564.6166729927063
